Source,Target,Weight,s_text,s_time,w_ij,delta_t_seconds,edge_type,rt_source,rt_source_id,tweet_i,tweet_j,query_i,query_j
HarishP07794662,kuytueiei1,0.7248267097487893,0.6659346222877502,0.7837187972098283,0.7248267097487893,211.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Ganjar Pranowo dan Mahfud MD, duo yang bisa membawa keceriaan ke panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas",ganjar,ganjar
AsdasdasOpopop,kuytueiei1,0.7188030974684392,0.654792070388794,0.7828141245480845,0.7188030974684392,212.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
kuytueiei1,manilyn37,0.7183512832844315,0.654792070388794,0.7819104961800691,0.7183512832844315,213.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
kuytueiei1,ufuft14284917,0.718577248420817,0.6561465859413147,0.7810079109003195,0.718577248420817,214.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Ganjar Pranowo itu bukan cuma punya sikap friendly doang, tapi juga tahu cara bikin hubungan yang lebih erat sama rakyatnya. #GanjarPranowoPilihanUmat #JNK #GanjarMahfudRebound",ganjar,ganjar
go83996201vinay,kuytueiei1,0.738855859035108,0.7074539065361023,0.7702578115341137,0.738855859035108,226.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Jakarta yakin, kehangatan keluarga Ganjar Pranowo akan membawa kehangatan pada pemerintahan nasional Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Ba...",ganjar,ganjar
Litzy6172780962,kuytueiei1,0.7550737621807266,0.7487350106239319,0.7614125137375213,0.7550737621807266,236.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"ð¤· Ganjar Pranowo, bersama Mahfud MD, siap menjawab panggilan sejarah Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti",ganjar,ganjar
h_mccomiskie,kuytueiei1,0.735576519198815,0.7176144123077393,0.7535386260898906,0.735576519198815,245.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Ganjar Pranowo, dengan keceriaannya, menghadirkan nuansa yang berbeda d politik, membuatnya lebih dekat dengan rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMah...",ganjar,ganjar
Govardh92157239,kuytueiei1,0.7012823085277367,0.6533651351928711,0.7491994818626021,0.7012823085277367,250.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,Mahfud MD dan Ganjar Pranowo adalah sosok yang mengajarkan bahwa kebahagiaan dapat hadir di tengah-tengah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2...,ganjar,ganjar
Himansh57222985,kuytueiei1,0.7397687185972701,0.7312027812004089,0.7483346559941314,0.7397687185972701,251.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Ganjar Pranowo, seorang ayah yang bijaksana, memberikan keyakinan bahwa beliau juga dapat menjadi pemimpin yang bijaksana bagi warga Jakarta Ganjar Mahfud Hebat #L3bihbaik #Mahf...",ganjar,ganjar
LuisEmmi1,kuytueiei1,0.7096638543054498,0.6718568801879883,0.7474708284229112,0.7096638543054498,252.0,semantic,,,ð® Keakraban Ganjar Pranowo dengan keluarganya menciptakan atmosfer positif d kepemimpinannya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga ...,"Ganjar Pranowo dan Mahfud MD, pasangan yang membawa optimisme melalui keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera",ganjar,ganjar
joyikhsan19,khansa_lily,0.9146762512961761,1.0,0.8293525025923522,0.9146762512961761,162.0,retweet,Dennysiregar7,1742836592900014259,Bu Atikoh ini tetap cantik ya ? Padahal usianya udah 52 tahun. Hebat nyarinya pak Ganjar.. ðð,Bu Atikoh ini tetap cantik ya ? Padahal usianya udah 52 tahun. Hebat nyarinya pak Ganjar.. ðð,ganjar,ganjar
Gobardhanmaster,Leith_1st,0.8483460491470542,0.7093167304992676,0.9873753677948408,0.8483460491470542,11.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,Kebersamaan Ganjar Pranowo dengan srimulat adalah pelajaran bahwa politik bisa dijalani dengan sikap santai dan penuh tawa Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganj...,ganjar,ganjar
Gangadh91779772,Leith_1st,0.8144385987559297,0.6969075202941895,0.9319696772176699,0.8144385987559297,61.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahf...",ganjar,ganjar
Leith_1st,hannona1982,0.8273237971236769,0.7259016036987305,0.9287459905486232,0.8273237971236769,64.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, pemimpin yang tidak hanya duduk di kursi, tapi juga turun ke panggung, menunjukkan kepedulian terhadap seni dan budaya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebi...",ganjar,ganjar
Leith_1st,hannahgill88,0.8645586364211435,0.8247185945510864,0.9043986782912005,0.8645586364211435,87.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...",ganjar,ganjar
Gangadh91779772,Leith_1st,0.8035142272337321,0.7504162788391113,0.856612175628353,0.8035142272337321,134.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, dengan senyumnya, membuktikan bahwa kepemimpinan bisa dijalani dengan kehangatan dan keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024...",ganjar,ganjar
Leith_1st,LiRongshuang,0.7524822022366225,0.6532849073410034,0.8516794971322417,0.7524822022366225,139.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"ð§ââï¸ Pak Ganjar Pranowo, semangat perjuanganmu adalah inspirasi bagi kita semua Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas",ganjar,ganjar
Leith_1st,leo23915977,0.7866880859780013,0.721696674823761,0.8516794971322417,0.7866880859780013,139.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,ð Kemesraan keluarga Ganjar Pranowo adalah gambaran nyata bahwa seorang pemimpin sejati adalah yang peduli pada keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...,ganjar,ganjar
HarishS59210969,Leith_1st,0.7602978964774578,0.6816087365150452,0.8389870564398706,0.7602978964774578,152.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,Kemesraan keluarga Ganjar Pranowo adalah pesan bahwa seorang pemimpin tidak boleh melupakan nilai-nilai keluarga d menjalankan tugasnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLeb...,ganjar,ganjar
Leith_1st,vovidela,0.7640709456565998,0.6920568943023682,0.8360849970108315,0.7640709456565998,155.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo buktiin jadi kepala daerah, Mahfud MD dari rektor ampe menteri pertahanan, pasti menang! @aturbercerita #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik",ganjar,ganjar
Leith_1st,gurjant71694681,0.7891716013435495,0.7547182440757751,0.8236249586113237,0.7891716013435495,168.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"D video tersebut, terlihat bahwa keluarga Mas Ganjar Pranowo hidup dengan nilai-nilai luhur Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
HartnessHaley,Leith_1st,0.7664690475572005,0.7187712788581848,0.8141668162562161,0.7664690475572005,178.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Dukungan saya untuk Ganjar Pranowo dan Mahfud MD, bukan hanya karena prestasi tetapi juga karena nilai-nilai keluarga mereka Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ga...",ganjar,ganjar
Leith_1st,vuxpx72129293,0.7879475992661406,0.7784801721572876,0.7974150263749935,0.7879475992661406,196.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo itu bukan cuma punya sikap friendly doang, tapi juga tahu cara bikin hubungan yang lebih erat sama rakyatnya. #GanjarPranowoPilihanUmat #JNK #GanjarMahfudRebound",ganjar,ganjar
GururajgoudarP1,Leith_1st,0.7377455831315061,0.6789966225624084,0.7964945437006038,0.7377455831315061,197.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
Leith_1st,Lourdes00357345,0.7352070268446752,0.6757572889328003,0.7946567647565501,0.7352070268446752,199.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, perjalananmu dari rakyat biasa menjadi pemimpin adalah inspirasi Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN",ganjar,ganjar
Leith_1st,ufuft14284917,0.7838245015937706,0.7784801721572876,0.7891688310302536,0.7838245015937706,205.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo itu bukan cuma punya sikap friendly doang, tapi juga tahu cara bikin hubungan yang lebih erat sama rakyatnya. #GanjarPranowoPilihanUmat #JNK #GanjarMahfudRebound",ganjar,ganjar
Leith_1st,Litzy6172780962,0.7146709705380874,0.6599732637405396,0.7693686773356353,0.7146709705380874,227.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"ð¤· Ganjar Pranowo, bersama Mahfud MD, siap menjawab panggilan sejarah Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti",ganjar,ganjar
Leith_1st,h_mccomiskie,0.7130460801147629,0.6646796464920044,0.7614125137375213,0.7130460801147629,236.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, dengan keceriaannya, menghadirkan nuansa yang berbeda d politik, membuatnya lebih dekat dengan rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMah...",ganjar,ganjar
Himansh57222985,Leith_1st,0.7352288298677271,0.7143034934997559,0.7561541662356983,0.7352288298677271,242.0,semantic,,,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB...,"Ganjar Pranowo, seorang ayah yang bijaksana, memberikan keyakinan bahwa beliau juga dapat menjadi pemimpin yang bijaksana bagi warga Jakarta Ganjar Mahfud Hebat #L3bihbaik #Mahf...",ganjar,ganjar
Gobardhanmaster,kyrodave,0.8243651962430649,0.6602139472961426,0.9885164451899874,0.8243651962430649,10.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,Kebersamaan Ganjar Pranowo dengan srimulat adalah pelajaran bahwa politik bisa dijalani dengan sikap santai dan penuh tawa Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganj...,ganjar,ganjar
kyrodave,lebleakeur,0.8203831857017723,0.6533910036087036,0.9873753677948408,0.8203831857017723,11.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"ð§ Pemimpin , Ganjar Pranowo Mahfud MD, hadir sebagai pemimpin yang mampu bersikap adil dan bijaksana Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang S...",ganjar,ganjar
GururajgoudarP1,kyrodave,0.8695327108140424,0.7664047479629517,0.9726606736651331,0.8695327108140424,24.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,Terlalu banyak hal positif dari Ganjar Pranowo untuk diabaikan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ganjar,ganjar
kyrodave,lebleakeur,0.8256514573608746,0.7085065841674805,0.9427963305542687,0.8256514573608746,51.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"ð¤¾ââï¸ Sebelum , capres nomor urut 3, Ganjar Pranowo sudah lebih dahulu berkunjung ke Kaltim Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji...",ganjar,ganjar
Gangadh91779772,kyrodave,0.897656900519413,0.8622670769691467,0.9330467240696795,0.897656900519413,60.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahf...",ganjar,ganjar
hannona1982,kyrodave,0.853220982449485,0.7766226530075073,0.9298193118914625,0.853220982449485,63.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo, pemimpin yang tidak hanya duduk di kursi, tapi juga turun ke panggung, menunjukkan kepedulian terhadap seni dan budaya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebi...",ganjar,ganjar
GanpatK94645562,kyrodave,0.799624241713224,0.6896117925643921,0.9096366908620558,0.799624241713224,82.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...",ganjar,ganjar
hannahgill88,kyrodave,0.8134553507778368,0.7214668393135071,0.9054438622421667,0.8134553507778368,86.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...",ganjar,ganjar
Leith_1st,kyrodave,0.867857987606445,0.8437657952308655,0.8919501799820244,0.867857987606445,99.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar...",ganjar,ganjar
Gangadh91779772,kyrodave,0.8061014488015983,0.7546007633209229,0.8576021342822738,0.8061014488015983,133.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo, dengan senyumnya, membuktikan bahwa kepemimpinan bisa dijalani dengan kehangatan dan keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024...",ganjar,ganjar
KpellyD,kyrodave,0.7625816435835411,0.6842359304428101,0.8409273567242722,0.7625816435835411,150.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo, pemimpin yang tidak hanya cerdas tetapi juga memiliki hati untuk rakyat Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis",ganjar,ganjar
kyrodave,vovidela,0.7612042826529529,0.6853573322296143,0.8370512330762916,0.7612042826529529,154.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo buktiin jadi kepala daerah, Mahfud MD dari rektor ampe menteri pertahanan, pasti menang! @aturbercerita #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik",ganjar,ganjar
Harimoh08514963,kyrodave,0.8259687012030248,0.8264076709747314,0.8255297314313181,0.8259687012030248,166.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo, calon presiden yang tidak hanya berbicara tapi juga bisa menghadirkan senyuman d politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang ...",ganjar,ganjar
LorenaU88237897,kyrodave,0.7443058703657104,0.6884288787841797,0.800182861947241,0.7443058703657104,193.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ð¦´ Ganjar Pranowo dan Mahfud MD Presiden dan Wakil Presiden 2024Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti,ganjar,ganjar
GururajgoudarP1,kyrodave,0.7744824927788664,0.7515499591827393,0.7974150263749935,0.7744824927788664,196.0,semantic,,,Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
